

<<START>>,<<FMS_TRADER_CONT_PLANT>>,,,,,,, 	(26-MAY-2025 11:12:09)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,2,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,2,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,20, 0, 0,822017,0,1,T, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,20, 0, 0,822018,2,1,D, 	(26-MAY-2025 11:12:10)
2,20, 0, 0,822018,2,2,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,20, 0, 0,822018,1,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,20, 0, 0,822018,0,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,20, 0, 0,823072,1,1,T, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,20, 0, 0,823072,0,1,T, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,20, 0, 0,823073,1,2,T, 	(26-MAY-2025 11:12:10)
2,20, 0, 0,823073,1,1,T, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,20, 0, 0,823073,0,2,T, 	(26-MAY-2025 11:12:10)
2,20, 0, 0,823073,0,1,T, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,20, 0, 0,823074,0,1,T, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,20, 0, 0,823075,0,1,T, 	(26-MAY-2025 11:12:10)
2,20, 0, 0,823076,1,1,T, 	(26-MAY-2025 11:12:10)
2,20, 0, 0,823076,1,2,T, 	(26-MAY-2025 11:12:10)
2,20, 0, 0,823076,0,1,T, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,20, 0, 0,823076,0,2,T, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,20, 0, 0,824013,1,1,T, 	(26-MAY-2025 11:12:10)
2,20, 0, 0,824013,0,1,T, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,20, 0, 0,825001,0,1,T, 	(26-MAY-2025 11:12:10)
2,20, 0, 0,825001,0,2,T, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,14, 0, 0,822019,0,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,14, 0, 0,822020,0,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,14, 0, 0,822021,0,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,14, 0, 0,822022,1,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,14, 0, 0,822022,0,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,14, 0, 0,822023,0,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,14, 0, 0,822024,1,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,14, 0, 0,822024,0,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,14, 0, 0,822025,0,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,14, 0, 0,822026,0,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,14, 0, 0,822027,1,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,14, 0, 0,822027,0,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,14, 0, 0,823077,1,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,14, 0, 0,823077,0,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,154, 0, 0,822028,0,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,2,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,154, 0, 0,823078,5,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823079,5,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823080,5,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823081,5,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823082,5,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,154, 0, 0,823078,4,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823079,4,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823080,4,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823081,4,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823082,4,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,154, 0, 0,823078,3,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823079,3,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823080,3,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823081,3,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823082,3,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,2,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,2,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,2,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,2,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,2,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,154, 0, 0,823078,2,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823079,2,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823080,2,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823081,2,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823082,2,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,154, 0, 0,823078,1,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823079,1,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823080,1,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823081,1,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823082,1,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,154, 0, 0,823078,0,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823079,0,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823080,0,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823081,0,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823082,0,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,154, 0, 0,823083,0,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,154, 0, 0,823084,0,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,2,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,154, 0, 0,823085,0,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,154, 0, 0,823086,0,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,2,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,154, 0, 0,823087,0,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823088,3,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823088,2,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823088,1,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,154, 0, 0,823088,0,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,154, 0, 0,823089,0,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,2,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,154, 0, 0,823090,1,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823090,0,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823091,0,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,823092,0,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,824014,0,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,824015,2,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,824016,2,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,824015,1,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,824016,1,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,824015,0,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,824016,0,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,824017,0,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,824018,0,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,824019,0,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,824020,1,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,824020,0,1,D, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,825002,2,4,T, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,825002,2,2,T, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,825002,1,2,T, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,825002,0,1,T, 	(26-MAY-2025 11:12:10)
2,154, 0, 0,825003,0,3,D, 	(26-MAY-2025 11:12:10)
2,124, 0, 0,822029,2,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,124, 0, 0,822029,1,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,124, 0, 0,822029,0,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,124, 0, 0,824021,2,2,I, 	(26-MAY-2025 11:12:10)
2,124, 0, 0,824021,1,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,124, 0, 0,824021,0,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,61, 0, 0,822030,1,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,61, 0, 0,822030,0,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,61, 0, 0,823093,0,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,61, 0, 0,824022,2,2,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,61, 0, 0,824022,1,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,61, 0, 0,824022,0,1,I, 	(26-MAY-2025 11:12:10)
